file, #v, #c
cnf/soos/75-14-10-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/75-12-5-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/75-19-2-q.cnf.gz.no_w.cnf, 1729, 2736
cnf/soos/blasted_TR_ptb_1_linear.cnf.gz.no_w.cnf, 1969, 6288
cnf/soos/90-24-3-q.cnf.gz.no_w.cnf, 2784, 4416
cnf/soos/or-70-10-4-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-70-10-3-UC-10.cnf.gz.no_w.cnf, 140, 350
cnf/soos/hash-11-2.cnf.gz.no_w.cnf, 519285, 2087583
cnf/soos/hash-11-5.cnf.gz.no_w.cnf, 516645, 2069565
cnf/soos/leader_sync4_11.pm_5steps_7int_18fract_elected_over.dimacs.gz.no_w.cnf, 191142, 119069
cnf/soos/blasted_case64.cnf.gz.no_w.cnf, 93, 285
cnf/soos/brp.pm_14steps_12int_8fract_p1_N=600_MAX=4under.dimacs.gz.no_w.cnf, 104634, 62548
cnf/soos/hash-12-8.cnf.gz.no_w.cnf, 565097, 2267954
cnf/soos/90-12-10-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/75-22-9-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/or-50-10-1-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/70.sk_3_40.cnf.gz.no_w.cnf, 4670, 15864
cnf/soos/75-21-9-q.cnf.gz.no_w.cnf, 2121, 3360
cnf/soos/75-16-8-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/or-100-5-9-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-20-7-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/90-14-8-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/90-25-5-q.cnf.gz.no_w.cnf, 3025, 4800
cnf/soos/63.sk_3_64.cnf.gz.no_w.cnf, 7242, 24379
cnf/soos/egl.pm_100steps_6int_1fract_unfairA_N=7_L=2under.dimacs.gz.no_w.cnf, 7594746, 5723616
cnf/soos/blasted_case49.cnf.gz.no_w.cnf, 1510, 6505
cnf/soos/or-100-10-4-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/hash-11-4.cnf.gz.no_w.cnf, 518449, 2082039
cnf/soos/or-100-10-2-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-10-3-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/03A-2.cnf.gz.no_w.cnf, 2539, 9168
cnf/soos/hash-10-1.cnf.gz.no_w.cnf, 471201, 1892064
cnf/soos/or-60-10-7.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-100-20-10-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/75-17-7-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/or-100-20-8-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-5-2.cnf.gz.no_w.cnf, 140, 350
cnf/soos/blasted_case_1_b14_3.cnf.gz.no_w.cnf, 304, 941
cnf/soos/111.sk_2_36.cnf.gz.no_w.cnf, 2348, 5479
cnf/soos/90-18-7-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/75-21-5-q.cnf.gz.no_w.cnf, 2121, 3360
cnf/soos/blasted_case206.cnf.gz.no_w.cnf, 14, 42
cnf/soos/brp.pm_14steps_8int_8fract_p1_N=32_MAX=4over.dimacs.gz.no_w.cnf, 80448, 44943
cnf/soos/modexp8-5-1.cnf.gz.no_w.cnf, 99233, 360134
cnf/soos/75-26-5-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/leader_sync6_8.pm_7steps_7int_3fract_elected_under.dimacs.gz.no_w.cnf, 68117, 35202
cnf/soos/09A-1.cnf.gz.no_w.cnf, 3697, 15521
cnf/soos/or-70-20-10-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/14A-3.cnf.gz.no_w.cnf, 16344, 70048
cnf/soos/or-70-10-3.cnf.gz.no_w.cnf, 140, 350
cnf/soos/blasted_case58.cnf.gz.no_w.cnf, 96, 299
cnf/soos/or-60-10-7-UC-40.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-60-10-3-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/tire-2.cnf.gz.no_w.cnf, 550, 2001
cnf/soos/75-12-4-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/or-100-5-6-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-5-10-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/blasted_case3.cnf.gz.no_w.cnf, 294, 1110
cnf/soos/or-70-5-6-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/50-18-5-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/90-23-8-q.cnf.gz.no_w.cnf, 2553, 4048
cnf/soos/or-50-20-4.cnf.gz.no_w.cnf, 100, 250
cnf/soos/90-14-3-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/diagStencil.sk_35_36.cnf.gz.no_w.cnf, 319730, 1774184
cnf/soos/90-25-2-q.cnf.gz.no_w.cnf, 3025, 4800
cnf/soos/10A-1.cnf.gz.no_w.cnf, 3169, 12268
cnf/soos/leader_sync4_11.pm_5steps_7int_18fract_elected_under.dimacs.gz.no_w.cnf, 194918, 121989
cnf/soos/or-100-10-5-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/log-4.cnf.gz.no_w.cnf, 2303, 20963
cnf/soos/blasted_case5.cnf.gz.no_w.cnf, 176, 518
cnf/soos/75-12-9-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/or-50-20-6.cnf.gz.no_w.cnf, 100, 250
cnf/soos/karatsuba.sk_7_41.cnf.gz.no_w.cnf, 19594, 82417
cnf/soos/08B-2.cnf.gz.no_w.cnf, 22947, 102816
cnf/soos/nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=3over.dimacs.gz.no_w.cnf, 5219760, 3050350
cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/15B-1.cnf.gz.no_w.cnf, 21525, 97603
cnf/soos/50-12-8-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/or-70-10-5-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-60-20-3.cnf.gz.no_w.cnf, 120, 300
cnf/soos/blasted_case_0_ptb_2.cnf.gz.no_w.cnf, 3391, 11089
cnf/soos/90-14-5-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/s27_3_2.cnf.gz.no_w.cnf, 20, 43
cnf/soos/or-50-20-1-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_over.dimacs.gz.no_w.cnf, 122747, 71606
cnf/soos/75-14-9-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/s420_new_7_4.cnf.gz.no_w.cnf, 312, 770
cnf/soos/blasted_squaring27.cnf.gz.no_w.cnf, 837, 2901
cnf/soos/or-50-10-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/90-15-6-q.cnf.gz.no_w.cnf, 1065, 1680
cnf/soos/or-50-20-6-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-100-20-2-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case_2_b12_even1.cnf.gz.no_w.cnf, 2681, 8492
cnf/soos/or-50-5-5.cnf.gz.no_w.cnf, 100, 250
cnf/soos/prod-4.cnf.gz.no_w.cnf, 7497, 37358
cnf/soos/75-20-4-q.cnf.gz.no_w.cnf, 1920, 3040
cnf/soos/75-21-3-q.cnf.gz.no_w.cnf, 2121, 3360
cnf/soos/75-14-7-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/75-17-2-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/75-23-10-q.cnf.gz.no_w.cnf, 2553, 4048
cnf/soos/or-100-5-4-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-20-9-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/75-17-8-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/90-25-3-q.cnf.gz.no_w.cnf, 3025, 4800
cnf/soos/or-60-10-2-UC-30.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-100-20-9-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-5-5-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/75-16-5-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/or-100-20-8-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/90-34-5-q.cnf.gz.no_w.cnf, 5644, 8976
cnf/soos/50-12-3-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/or-100-5-4.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-10-2-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/blasted_case20.cnf.gz.no_w.cnf, 397, 1126
cnf/soos/ProjectService3.sk_12_55.cnf.gz.no_w.cnf, 3175, 11019
cnf/soos/blasted_case203.cnf.gz.no_w.cnf, 214, 580
cnf/soos/or-70-20-5-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-16-7-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/90-25-10-q.cnf.gz.no_w.cnf, 3025, 4800
cnf/soos/or-50-5-2-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/blasted_case107.cnf.gz.no_w.cnf, 618, 1661
cnf/soos/blasted_case19.cnf.gz.no_w.cnf, 397, 1126
cnf/soos/brp.pm_14steps_26int_8fract_p1_N=10000000_MAX=4under.dimacs.gz.no_w.cnf, 234091, 167422
cnf/soos/leader_sync4_11.pm_5steps_7int_9fract_elected_neg_under.dimacs.gz.no_w.cnf, 90242, 49406
cnf/soos/blasted_case_0_b12_even2.cnf.gz.no_w.cnf, 2669, 8460
cnf/soos/or-70-10-4-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-100-20-7-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/modexp8-4-7.cnf.gz.no_w.cnf, 84721, 345870
cnf/soos/s713_3_2.cnf.gz.no_w.cnf, 509, 1117
cnf/soos/or-50-10-9-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/blasted_case141.cnf.gz.no_w.cnf, 4155, 11758
cnf/soos/or-100-20-6-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/s382_15_7.cnf.gz.no_w.cnf, 350, 995
cnf/soos/08A-1.cnf.gz.no_w.cnf, 3127, 12496
cnf/soos/blasted_squaring9.cnf.gz.no_w.cnf, 1434, 5028
cnf/soos/blasted_squaring5.cnf.gz.no_w.cnf, 885, 2809
cnf/soos/75-18-1-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/75-15-8-q.cnf.gz.no_w.cnf, 1065, 1680
cnf/soos/or-60-5-7.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-50-5-4-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-70-10-7-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-100-20-4-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-20-3-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-60-10-2-UC-20.cnf.gz.no_w.cnf, 120, 300
cnf/soos/90-24-6-q.cnf.gz.no_w.cnf, 2784, 4416
cnf/soos/90-50-10-q.cnf.gz.no_w.cnf, 12300, 19600
cnf/soos/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=3_CrowdSize=5over.dimacs.gz.no_w.cnf, 472587, 362146
cnf/soos/modexp8-8-5.cnf.gz.no_w.cnf, 169073, 665230
cnf/soos/90-17-7-q.cnf.gz.no_w.cnf, 1377, 2176
cnf/soos/or-100-5-9-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/90-19-10-q.cnf.gz.no_w.cnf, 1729, 2736
cnf/soos/90-18-1-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/herman9.pm_20steps_6int_1fract_stable_under.dimacs.gz.no_w.cnf, 83825, 42741
cnf/soos/blasted_squaring23.cnf.gz.no_w.cnf, 710, 2268
cnf/soos/or-50-10-8.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-100-5-5-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-20-8-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-10-7-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/09B-3.cnf.gz.no_w.cnf, 42145, 192363
cnf/soos/blasted_squaring16.cnf.gz.no_w.cnf, 1627, 5835
cnf/soos/90-50-3-q.cnf.gz.no_w.cnf, 12300, 19600
cnf/soos/or-70-10-4-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-21-3-q.cnf.gz.no_w.cnf, 2121, 3360
cnf/soos/or-70-5-6.cnf.gz.no_w.cnf, 140, 350
cnf/soos/blasted_case122.cnf.gz.no_w.cnf, 314, 1258
cnf/soos/29.sk_3_45.cnf.gz.no_w.cnf, 8866, 31557
cnf/soos/blasted_case35.cnf.gz.no_w.cnf, 400, 1414
cnf/soos/s298_15_7.cnf.gz.no_w.cnf, 292, 870
cnf/soos/hash-10-7.cnf.gz.no_w.cnf, 476481, 1928044
cnf/soos/90-26-9-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/or-70-20-4-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/leader_sync4_11.pm_5steps_7int_6fract_elected_over.dimacs.gz.no_w.cnf, 60800, 30409
cnf/soos/90-46-7-q.cnf.gz.no_w.cnf, 10396, 16560
cnf/soos/or-70-5-9-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-50-6-q.cnf.gz.no_w.cnf, 12300, 19600
cnf/soos/or-60-5-5-UC-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-70-5-6-UC-10.cnf.gz.no_w.cnf, 140, 350
cnf/soos/75-22-3-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/hash-12-2.cnf.gz.no_w.cnf, 566489, 2277362
cnf/soos/s38417_3_2.cnf.gz.no_w.cnf, 25528, 57586
cnf/soos/log-2.cnf.gz.no_w.cnf, 1337, 24777
cnf/soos/or-50-5-10-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-70-10-10-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-21-4-q.cnf.gz.no_w.cnf, 2121, 3360
cnf/soos/50-10-2-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/75-18-10-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/or-100-10-6-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case14.cnf.gz.no_w.cnf, 247, 649
cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf, 83953, 316814
cnf/soos/LoginService2.sk_23_36.cnf.gz.no_w.cnf, 11511, 41411
cnf/soos/50-16-3-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/blasted_case_1_b14_1.cnf.gz.no_w.cnf, 238, 681
cnf/soos/90-26-3-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/or-50-20-3-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/90-26-1-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/13A-2.cnf.gz.no_w.cnf, 8735, 37587
cnf/soos/50-18-4-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/50-14-2-q.cnf.gz.no_w.cnf, 924, 1456
cnf/soos/90-10-1-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/blasted_case32.cnf.gz.no_w.cnf, 52, 146
cnf/soos/modexp8-6-3.cnf.gz.no_w.cnf, 125297, 472622
cnf/soos/listReverse.sk_11_43.cnf.gz.no_w.cnf, 53008, 204957
cnf/soos/90-23-9-q.cnf.gz.no_w.cnf, 2553, 4048
cnf/soos/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_under.dimacs.gz.no_w.cnf, 124983, 73426
cnf/soos/blasted_squaring30.cnf.gz.no_w.cnf, 1031, 3693
cnf/soos/90-46-9-q.cnf.gz.no_w.cnf, 10396, 16560
cnf/soos/s526a_15_7.cnf.gz.no_w.cnf, 453, 1304
cnf/soos/75-26-6-q.cnf.gz.no_w.cnf, 3276, 5200
cnf/soos/15B-2.cnf.gz.no_w.cnf, 38497, 176064
cnf/soos/blasted_TR_b14_even_linear.cnf.gz.no_w.cnf, 8809, 28200
cnf/soos/or-100-20-6.cnf.gz.no_w.cnf, 200, 500
cnf/soos/10B-8.cnf.gz.no_w.cnf, 96100, 434493
cnf/soos/or-50-5-9-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/07B-4.cnf.gz.no_w.cnf, 43169, 194490
cnf/soos/blasted_case_2_b14_2.cnf.gz.no_w.cnf, 270, 805
cnf/soos/or-70-10-2-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-50-5-7-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/s38417_15_7.cnf.gz.no_w.cnf, 25615, 57946
cnf/soos/01B-4.cnf.gz.no_w.cnf, 30510, 135089
cnf/soos/blasted_case210.cnf.gz.no_w.cnf, 872, 2937
cnf/soos/50-16-6-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/90-15-2-q.cnf.gz.no_w.cnf, 1065, 1680
cnf/soos/blasted_case102.cnf.gz.no_w.cnf, 34, 92
cnf/soos/75-12-6-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/modexp8-4-4.cnf.gz.no_w.cnf, 81009, 320462
cnf/soos/06A-3.cnf.gz.no_w.cnf, 5488, 21477
cnf/soos/s27_new_3_2.cnf.gz.no_w.cnf, 17, 31
cnf/soos/or-50-20-1-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/s820a_7_4.cnf.gz.no_w.cnf, 616, 1703
cnf/soos/50-10-8-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/90-23-4-q.cnf.gz.no_w.cnf, 2553, 4048
cnf/soos/s1423a_7_4.cnf.gz.no_w.cnf, 795, 1964
cnf/soos/or-100-10-10-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/90-12-9-q.cnf.gz.no_w.cnf, 672, 1056
cnf/soos/75-25-8-q.cnf.gz.no_w.cnf, 3025, 4800
cnf/soos/50-10-6-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/leader_sync4_11.pm_5steps_7int_15fract_elected_neg_over.dimacs.gz.no_w.cnf, 157627, 95726
cnf/soos/90-30-2-q.cnf.gz.no_w.cnf, 4380, 6960
cnf/soos/or-100-20-10-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/leader_sync4_11.pm_5steps_7int_9fract_elected_over.dimacs.gz.no_w.cnf, 87881, 47569
cnf/soos/blasted_case_2_b14_1.cnf.gz.no_w.cnf, 238, 681
cnf/soos/or-50-10-7-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_over.dimacs.gz.no_w.cnf, 133987, 79326
cnf/soos/leader_sync4_11.pm_5steps_7int_14fract_elected_neg_under.dimacs.gz.no_w.cnf, 148883, 90006
cnf/soos/02B-4.cnf.gz.no_w.cnf, 30510, 135059
cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf, 100, 250
cnf/soos/hash-10-2.cnf.gz.no_w.cnf, 472081, 1897804
cnf/soos/or-70-10-7.cnf.gz.no_w.cnf, 140, 350
cnf/soos/blasted_case1_b14_even3.cnf.gz.no_w.cnf, 1318, 4093
cnf/soos/or-50-5-7-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/brp.pm_14steps_13int_8fract_p1_N=2000_MAX=4over.dimacs.gz.no_w.cnf, 112192, 68867
cnf/soos/or-60-5-6.cnf.gz.no_w.cnf, 120, 300
cnf/soos/blasted_case_1_4_b14_even.cnf.gz.no_w.cnf, 1532, 4761
cnf/soos/leader_sync4_11.pm_5steps_7int_17fract_elected_over.dimacs.gz.no_w.cnf, 179582, 110989
cnf/soos/or-50-20-1-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-100-20-7-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case139.cnf.gz.no_w.cnf, 846, 2163
cnf/soos/or-100-20-5-UC-20.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-60-10-6.cnf.gz.no_w.cnf, 120, 300
cnf/soos/or-70-20-6.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-100-10-7-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/13B-2.cnf.gz.no_w.cnf, 37913, 173793
cnf/soos/or-50-20-7.cnf.gz.no_w.cnf, 100, 250
cnf/soos/90-20-10-q.cnf.gz.no_w.cnf, 1920, 3040
cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/75-10-2-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/90-38-5-q.cnf.gz.no_w.cnf, 7068, 11248
cnf/soos/or-50-5-1.cnf.gz.no_w.cnf, 100, 250
cnf/soos/herman31.pm_20steps_6int_1fract_stable_under.dimacs.gz.no_w.cnf, 309496, 159495
cnf/soos/90-15-5-q.cnf.gz.no_w.cnf, 1065, 1680
cnf/soos/or-100-5-8-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-50-5-2-UC-10.cnf.gz.no_w.cnf, 100, 250
cnf/soos/blasted_TR_b14_2_linear.cnf.gz.no_w.cnf, 1570, 4963
cnf/soos/or-70-5-1-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/50-20-7-q.cnf.gz.no_w.cnf, 1920, 3040
cnf/soos/or-70-20-3-UC-10.cnf.gz.no_w.cnf, 140, 350
cnf/soos/90-18-2-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/modexp16-4.cnf.gz.no_w.cnf, 287717, 1296314
cnf/soos/or-50-5-1-UC-40.cnf.gz.no_w.cnf, 100, 250
cnf/soos/s510_3_2.cnf.gz.no_w.cnf, 298, 768
cnf/soos/02B-1.cnf.gz.no_w.cnf, 9159, 39929
cnf/soos/or-70-10-7-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-100-10-9.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-10-6-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-70-20-1-UC-20.cnf.gz.no_w.cnf, 140, 350
cnf/soos/15A-4.cnf.gz.no_w.cnf, 21521, 92274
cnf/soos/50-20-8-q.cnf.gz.no_w.cnf, 1920, 3040
cnf/soos/90-18-10-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/5step.cnf.gz.no_w.cnf, 177, 475
cnf/soos/75-22-7-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/leader_sync6_8.pm_7steps_7int_3fract_elected_over.dimacs.gz.no_w.cnf, 68117, 35202
cnf/soos/81.sk_5_51.cnf.gz.no_w.cnf, 10775, 38006
cnf/soos/or-100-10-3-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/s838_3_2.cnf.gz.no_w.cnf, 598, 1414
cnf/soos/90-16-1-q.cnf.gz.no_w.cnf, 1216, 1920
cnf/soos/03B-1.cnf.gz.no_w.cnf, 8403, 36544
cnf/soos/blasted_squaring2.cnf.gz.no_w.cnf, 885, 2809
cnf/soos/leader_sync4_11.pm_5steps_7int_15fract_elected_under.dimacs.gz.no_w.cnf, 161018, 98489
cnf/soos/modexp8-7-2.cnf.gz.no_w.cnf, 142353, 587566
cnf/soos/brp.pm_14steps_12int_8fract_p1_N=600_MAX=4over.dimacs.gz.no_w.cnf, 104970, 62814
cnf/soos/90-10-7-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/blasted_case135.cnf.gz.no_w.cnf, 236, 708
cnf/soos/egl.pm_100steps_6int_1fract_unfairA_N=10_L=2under.dimacs.gz.no_w.cnf, 7593934, 5722907
cnf/soos/or-70-5-5-UC-30.cnf.gz.no_w.cnf, 140, 350
cnf/soos/leader_sync4_11.pm_5steps_7int_15fract_elected_over.dimacs.gz.no_w.cnf, 157622, 95749
cnf/soos/or-70-20-4.cnf.gz.no_w.cnf, 140, 350
cnf/soos/or-50-20-1.cnf.gz.no_w.cnf, 100, 250
cnf/soos/or-70-20-6-UC-40.cnf.gz.no_w.cnf, 140, 350
cnf/soos/75-22-2-q.cnf.gz.no_w.cnf, 2332, 3696
cnf/soos/or-100-20-5-UC-50.cnf.gz.no_w.cnf, 200, 500
cnf/soos/or-100-5-2-UC-10.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case_2_ptb_2.cnf.gz.no_w.cnf, 2848, 9498
cnf/soos/or-60-5-10-UC-10.cnf.gz.no_w.cnf, 120, 300
cnf/soos/06A-4.cnf.gz.no_w.cnf, 7119, 27926
cnf/soos/s15850a_15_7.cnf.gz.no_w.cnf, 10995, 24836
cnf/soos/blasted_case130.cnf.gz.no_w.cnf, 644, 2056
cnf/soos/15B-4.cnf.gz.no_w.cnf, 72441, 332986
cnf/soos/75-21-10-q.cnf.gz.no_w.cnf, 2121, 3360
cnf/soos/90-46-6-q.cnf.gz.no_w.cnf, 10396, 16560
cnf/soos/or-50-10-9-UC-30.cnf.gz.no_w.cnf, 100, 250
cnf/soos/s35932_3_2.cnf.gz.no_w.cnf, 17831, 44349
cnf/soos/or-100-5-2-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/hash-8-7.cnf.gz.no_w.cnf, 381193, 1542438
cnf/soos/75-18-6-q.cnf.gz.no_w.cnf, 1548, 2448
cnf/soos/herman41.pm_20steps_6int_1fract_stable_under.dimacs.gz.no_w.cnf, 412127, 212705
cnf/soos/or-100-10-4-UC-40.cnf.gz.no_w.cnf, 200, 500
cnf/soos/blasted_case26.cnf.gz.no_w.cnf, 53, 148
cnf/soos/hash-8-5.cnf.gz.no_w.cnf, 375753, 1505142
cnf/soos/egl.pm_60steps_6int_1fract_unfairA_N=5_L=4over.dimacs.gz.no_w.cnf, 4623417, 3438371
cnf/soos/50-10-7-q.cnf.gz.no_w.cnf, 460, 720
cnf/soos/s641_3_2.cnf.gz.no_w.cnf, 489, 1039
cnf/soos/hash-8-2.cnf.gz.no_w.cnf, 377673, 1518246
cnf/soos/13B-5.cnf.gz.no_w.cnf, 88442, 408210
cnf/soos/or-100-10-2-UC-30.cnf.gz.no_w.cnf, 200, 500
cnf/soos/s13207a_7_4.cnf.gz.no_w.cnf, 9386, 20635
cnf/soos/06B-2.cnf.gz.no_w.cnf, 19541, 86900
cnf/soos/or-100-10-5-UC-60.cnf.gz.no_w.cnf, 200, 500
cnf/soos/s713_15_7.cnf.gz.no_w.cnf, 596, 1477
cnf/soos/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_over.dimacs.gz.no_w.cnf, 99306, 55406
cnf/soos/90-46-4-q.cnf.gz.no_w.cnf, 10396, 16560
cnf/soos/90-50-7-q.cnf.gz.no_w.cnf, 12300, 19600
cnf/soos/s1238a_3_2.cnf.gz.no_w.cnf, 686, 1850
cnf/soos/13B-1.cnf.gz.no_w.cnf, 21070, 95654
cnf/soos/90-10-4-q.cnf.gz.no_w.cnf, 460, 720
